Sn_d-Sn_d:DAV:   5     0.118718522012E+03   -0.36535E-06   -0.68687E-08   656   0.221E-03
Sn_d:Sn_dDAV:   7    -0.178683287951E+02   -0.53653E-07   -0.26307E-07   560   0.362E-03
Sn_d:-Sn_dDAV:   7    -0.178683280918E+02   -0.14860E-06   -0.13450E-07   568   0.298E-03
Sn_d-Sn_d:Sn_dDAV:   7     0.119003723971E+03    0.59074E-06   -0.53832E-07   776   0.542E-03
Sn_d-Sn_d:Sn_d-Sn_dDAV:   6     0.255876373095E+03    0.40326E-06   -0.46717E-07  1056   0.385E-03
V:DAV:   5    -0.253565887839E+02    0.18484E-06   -0.25677E-07   552   0.340E-03
V-V:DAV:   3    -0.226468104065E+02    0.42094E-06   -0.13933E-06   576   0.141E-02
V:VDAV:   2    -0.322717726522E+02   -0.82606E-06   -0.79450E-06   520   0.102E-02
V:-VDAV:   5    -0.322717696975E+02   -0.43880E-07   -0.91773E-08   256   0.287E-03
V-V:VDAV:  35    -0.295632941001E+02    0.91540E-06   -0.64023E-08   280   0.151E-03
V-V:V-VDAV:   4    -0.268517971957E+02    0.66401E-06   -0.11411E-06   736   0.102E-02
Ar:DAV:   3    -0.159982343944E+02    0.11874E-06   -0.43852E-08   528   0.124E-03
Ar-Ar:DAV:  29     0.384079554535E+02   -0.82398E-07   -0.49709E-06   552   0.872E-03
Ar:ArDAV:   3    -0.135549049959E+02    0.54023E-06   -0.19950E-07   512   0.305E-03
Ar:-ArDAV:   3    -0.135549048642E+02    0.14296E-06   -0.76281E-08   528   0.195E-03
Ar-Ar:ArDAV:  98     0.408506710695E+02   -0.47335E-06   -0.39992E-08   640   0.788E-04
Ar-Ar:Ar-ArDAV:  24     0.952581743291E+02   -0.14858E-06   -0.25389E-07   504   0.120E-03
Cl:DAV:   4    -0.192151312757E+02   -0.20317E-06   -0.59466E-08   520   0.132E-03
Cl-Cl:DAV:  29     0.178426389878E+02   -0.93252E-06   -0.58461E-08   456   0.158E-03
Cl:ClDAV:   4    -0.199884878288E+02   -0.77550E-06   -0.21957E-07   472   0.329E-03
Cl:-ClDAV:  10    -0.199884878812E+02   -0.69411E-07   -0.34291E-08   480   0.133E-03
Cl-Cl:ClDAV:   5     0.170571148106E+02    0.69931E-07   -0.61620E-07   760   0.348E-03
Cl-Cl:Cl-ClDAV:   5     0.541254165710E+02    0.21237E-06   -0.25725E-07   624   0.325E-03
F_h:DAV:   7    -0.188344855394E+02   -0.45320E-06   -0.27123E-08   480   0.127E-03
F_h-F_h:DAV:  31    -0.112576406326E+02   -0.17726E-06   -0.30990E-07   576   0.290E-03
F_h:F_hDAV:   6    -0.191756392129E+02   -0.52132E-06   -0.75806E-08   560   0.256E-03
F_h:-F_hDAV:   6    -0.191756702907E+02   -0.52921E-07   -0.22137E-08   416   0.121E-03
F_h-F_h:F_hDAV:  13    -0.116937498578E+02   -0.44002E-06   -0.87155E-08   672   0.152E-03
F_h-F_h:F_h-F_hDAV:   2    -0.407658140358E+01    0.13709E-06   -0.23449E-06   872   0.856E-03
H_h:DAV:   2    -0.195336525847E+02    0.44720E-06   -0.26239E-06   352   0.897E-03
H_h-H_h:DAV:   2    -0.235494152182E+02    0.52952E-08   -0.53488E-09   552   0.325E-04
H_h:H_hDAV:   2    -0.206240838912E+02    0.12743E-06   -0.15705E-08   496   0.487E-04
H_h:-H_hDAV:   2    -0.206240839919E+02    0.13061E-06   -0.15903E-08   504   0.490E-04
H_h-H_h:H_hDAV:   4    -0.246415033506E+02    0.88397E-06   -0.11875E-06   576   0.502E-03
H_h-H_h:H_h-H_hDAV:   2    -0.286575819483E+02    0.80183E-08   -0.43285E-09   584   0.247E-04
Mo:DAV:   4    -0.267519060694E+02   -0.49558E-06   -0.11204E-07   544   0.223E-03
Mo-Mo:DAV:   3     0.103353526911E+01    0.13174E-06   -0.23387E-07   552   0.266E-03
Mo:MoDAV:   6    -0.350621826561E+02   -0.22737E-06   -0.11496E-07   368   0.194E-03
Mo:-MoDAV:   6    -0.350621831406E+02    0.62872E-06   -0.37984E-07   392   0.329E-03
Mo-Mo:MoDAV:  12    -0.727991679402E+01   -0.52278E-08   -0.42131E-07   728   0.270E-03
Mo-Mo:Mo-MoDAV:   2     0.205088886643E+02    0.12442E-06   -0.48813E-07   688   0.282E-03
Os:DAV:  10    -0.271403758584E+02    0.78188E-06   -0.46723E-08   480   0.164E-03
Os-Os:DAV:   4     0.604420470967E+02   -0.47618E-06   -0.56923E-07   512   0.581E-03
Os:OsDAV:   7    -0.358375614718E+02    0.36683E-07   -0.15881E-07   272   0.384E-03
Os:-OsDAV:   6    -0.358375616157E+02   -0.15743E-06   -0.10689E-07   280   0.251E-03
Os-Os:OsDAV:  12     0.517217241694E+02   -0.25108E-06   -0.18176E-07   552   0.292E-03
Os-Os:Os-OsDAV:   4     0.139326162608E+03    0.93721E-06   -0.61972E-07   696   0.514E-03
Rb_sv:DAV:   8    -0.132762525875E+02   -0.31792E-06   -0.70338E-08   544   0.142E-03
Rb_sv-Rb_sv:DAV:  26     0.108451236202E+03   -0.52450E-06   -0.30344E-07   744   0.257E-03
Rb_sv:Rb_svDAV:   6    -0.811018862050E+01   -0.71638E-07   -0.28788E-07   704   0.234E-03
Rb_sv:-Rb_svDAV:   6    -0.811018808937E+01   -0.41479E-06   -0.18448E-06   656   0.625E-03
Rb_sv-Rb_sv:Rb_svDAV:   8     0.113615721171E+03    0.16908E-06   -0.12742E-06   632   0.497E-03
Rb_sv-Rb_sv:Rb_sv-Rb_svDAV:   4     0.235343726396E+03    0.48146E-06   -0.36041E-07   896   0.332E-03
Sr_sv:DAV:  11    -0.142029588351E+02   -0.18844E-06   -0.52282E-08   488   0.115E-03
Sr_sv-Sr_sv:DAV:  28     0.116656546521E+03   -0.97926E-06   -0.49114E-08   744   0.100E-03
Sr_sv:Sr_svDAV:   5    -0.996451258519E+01    0.15099E-06   -0.15977E-07   728   0.188E-03
Sr_sv:-Sr_svDAV:   5    -0.996451254547E+01    0.80604E-09   -0.52877E-08   672   0.127E-03
Sr_sv-Sr_sv:Sr_svDAV:  29     0.120895052137E+03    0.54735E-07   -0.30034E-07   624   0.317E-03
Sr_sv-Sr_sv:Sr_sv-Sr_svDAV:   5     0.251754850887E+03   -0.25500E-07   -0.36841E-07   776   0.345E-03
V_pv:DAV:  60    -0.254718337590E+02    0.80972E-06   -0.16170E-08   424   0.906E-04
V_pv-V_pv:DAV:  16     0.278691770986E+01   -0.95338E-06   -0.95013E-08   680   0.116E-03
V_pv:V_pvDAV:   5    -0.325022418171E+02   -0.59082E-06   -0.11284E-06   696   0.895E-03
V_pv:-V_pvDAV:   8    -0.325022405144E+02   -0.36179E-06   -0.12258E-07   656   0.199E-03
V_pv-V_pv:V_pvDAV:  49    -0.424465170304E+01    0.92106E-07   -0.16933E-07   488   0.252E-03
V_pv-V_pv:V_pv-V_pvDAV:   2     0.240166249034E+02    0.21583E-06   -0.16873E-06   816   0.106E-02
As:DAV:   4    -0.216689499034E+02    0.30750E-07   -0.42509E-07   544   0.316E-03
As-As:DAV:   2     0.524083063245E+02    0.55277E-06   -0.58998E-06   544   0.805E-03
As:AsDAV:   2    -0.248958318844E+02    0.27144E-08   -0.50077E-08   456   0.119E-03
As:-AsDAV:   2    -0.248958317777E+02   -0.58321E-10   -0.24921E-08   480   0.906E-04
As-As:AsDAV:   7     0.491790406538E+02   -0.94410E-07   -0.15802E-06   512   0.473E-03
As-As:As-AsDAV:   4     0.123258848581E+03    0.77916E-07   -0.35052E-08   640   0.895E-04
Cl_h:DAV:   4    -0.192087031776E+02   -0.67060E-06   -0.12405E-07   512   0.201E-03
Cl_h-Cl_h:DAV:   5     0.183860445728E+02    0.30420E-06   -0.48522E-07   560   0.492E-03
Cl_h:Cl_hDAV:  10    -0.199756397494E+02   -0.94745E-06   -0.18956E-07   496   0.243E-03
Cl_h:-Cl_hDAV:  10    -0.199756393169E+02   -0.70560E-06   -0.16064E-07   520   0.223E-03
Cl_h-Cl_h:Cl_hDAV:   6     0.176058947060E+02    0.57763E-06   -0.13507E-06   784   0.547E-03
Cl_h-Cl_h:Cl_h-Cl_hDAV:  18     0.552122252100E+02   -0.11949E-06   -0.10829E-07   624   0.793E-04
F_s:DAV:   6    -0.194015602525E+02   -0.33633E-06   -0.18562E-08   456   0.133E-03
F_s-F_s:DAV:   9    -0.123184423378E+02    0.10010E-06   -0.29432E-08   496   0.157E-03
F_s:F_sDAV:   6    -0.203089925047E+02   -0.33986E-06   -0.18517E-08   440   0.142E-03
F_s:-F_sDAV:   6    -0.203089907083E+02   -0.73703E-06   -0.49057E-08   544   0.222E-03
F_s-F_s:F_sDAV:  10    -0.133209813332E+02   -0.83282E-06   -0.31956E-08   616   0.147E-03
F_s-F_s:F_s-F_sDAV:   2    -0.619558045344E+01    0.21266E-07   -0.68657E-07   616   0.645E-03
Ho_3:DAV:   6    -0.183428451379E+02    0.58643E-06   -0.23340E-07   480   0.264E-03
Ho_3-Ho_3:DAV:   2     0.124392180309E+03    0.17754E-07   -0.30741E-06   856   0.158E-02
Ho_3:Ho_3DAV:   4    -0.182438708214E+02    0.93789E-06   -0.10418E-06   808   0.587E-03
Ho_3:-Ho_3DAV:  18    -0.182438468940E+02   -0.71964E-06   -0.15743E-07   624   0.389E-03
Ho_3-Ho_3:Ho_3DAV:  25     0.124490218872E+03    0.46525E-06   -0.35716E-08   656   0.250E-03
Ho_3-Ho_3:Ho_3-Ho_3DAV:   9     0.267225633564E+03    0.48576E-06   -0.26955E-07   904   0.617E-03
Mo_pv:DAV:   9    -0.265509884499E+02   -0.33574E-06   -0.19019E-08   496   0.934E-04
Mo_pv-Mo_pv:DAV:   3     0.796994602697E+02    0.51647E-06   -0.13450E-06   752   0.114E-02
Mo_pv:Mo_pvDAV:   4    -0.346603852494E+02    0.75443E-09   -0.61286E-08   656   0.154E-03
Mo_pv:-Mo_pvDAV:   6    -0.346603869699E+02   -0.75625E-06   -0.14368E-07   680   0.281E-03
Mo_pv-Mo_pv:Mo_pvDAV:  29     0.715867345590E+02    0.51690E-06   -0.17038E-06   944   0.454E-03
Mo_pv-Mo_pv:Mo_pv-Mo_pvDAV:   4     0.177840668717E+03    0.75504E-06   -0.23876E-06  1328   0.961E-03
O_s:DAV:  10    -0.203585695704E+02   -0.71581E-06   -0.66895E-08   496   0.181E-03
O_s-O_s:DAV:   2    -0.212298642993E+02   -0.21019E-06   -0.99111E-08   480   0.242E-03
O_s:O_sDAV:   6    -0.222486502044E+02   -0.43781E-06   -0.17572E-08   576   0.123E-03
O_s:-O_sDAV:   9    -0.222486502985E+02    0.14313E-07   -0.28787E-08   432   0.156E-03
O_s-O_s:O_sDAV:   8    -0.231843898189E+02   -0.74565E-06   -0.34528E-07   632   0.402E-03
O_s-O_s:O_s-O_sDAV:   4    -0.240179414205E+02   -0.72877E-06   -0.14192E-06   816   0.860E-03
Re:DAV:  39    -0.281840667298E+02    0.24513E-06   -0.99888E-07   480   0.932E-03
Re-Re:DAV:  21     0.339076794290E+02    0.73660E-06   -0.35891E-07   600   0.600E-03
Re:ReDAV:   7    -0.379258288626E+02    0.80676E-06   -0.25639E-07   376   0.166E-02
Re:-ReDAV:  12    -0.379258288463E+02   -0.31550E-06   -0.25128E-07   344   0.142E-02
Re-Re:ReDAV:   8     0.241519671447E+02    0.25009E-06   -0.65053E-07   624   0.214E-02
Re-Re:Re-ReDAV:   4     0.862567570520E+02   -0.24581E-07   -0.91115E-07   768   0.219E-02
Ta:DAV:   7    -0.271685386274E+02   -0.11039E-06   -0.12108E-07   552   0.204E-03
Ta-Ta:DAV:   4    -0.393718023687E+01    0.82486E-07   -0.90079E-07   536   0.439E-03
Ta:TaDAV:   4    -0.358956487128E+02    0.26260E-06   -0.72609E-08   464   0.199E-03
Ta:-TaDAV:   4    -0.358956484927E+02    0.15566E-06   -0.79184E-08   480   0.197E-03
Ta-Ta:TaDAV:   8    -0.126732803297E+02   -0.78944E-06   -0.84600E-07   496   0.426E-03
Ta-Ta:Ta-TaDAV:   5     0.105669291243E+02    0.27689E-06   -0.96634E-07   664   0.447E-03
V_sv:DAV: 100    -0.274780911676E+02    0.15171E+02   -0.96015E+01   720   0.458E+00
V_sv-V_sv:DAV:   4     0.726708137836E+01    0.10450E-06   -0.67077E-07   680   0.781E-03
V_sv:V_svDAV:   4    -0.325668943435E+02   -0.50753E-07   -0.88148E-07   520   0.665E-03
V_sv:-V_svDAV:  20    -0.325668944539E+02    0.62270E-06   -0.63676E-08   384   0.104E-03
V_sv-V_sv:V_svDAV:  25     0.203340587163E+00    0.17219E-06   -0.18484E-08   696   0.545E-04
V_sv-V_sv:V_sv-V_svDAV:   3     0.329764686220E+02    0.13102E-06   -0.12421E-06  1032   0.107E-02
Au:DAV:  11    -0.204085889470E+02    0.43881E-06   -0.13197E-07   504   0.171E-03
Au-Au:DAV:  11     0.131829716306E+03   -0.31629E-06   -0.25858E-08   656   0.108E-03
Au:AuDAV:   5    -0.223759278609E+02   -0.41874E-06   -0.35527E-07   600   0.314E-03
Au:-AuDAV:   9    -0.223759278013E+02   -0.19186E-06   -0.95815E-08   560   0.178E-03
Au-Au:AuDAV:   5     0.129853593535E+03    0.90772E-07   -0.13039E-07   536   0.268E-03
Au-Au:Au-AuDAV:  10     0.282101617847E+03   -0.67656E-07   -0.34004E-07   760   0.207E-03
Co:DAV:  20    -0.235482634707E+02    0.38207E-06   -0.34083E-08   504   0.151E-03
Co-Co:DAV:   3    -0.367031457964E+01    0.25895E-06   -0.57446E-07   664   0.820E-03
Co:CoDAV:   9    -0.286545692469E+02   -0.28120E-07   -0.40356E-07   616   0.458E-03
Co:-CoDAV:   9    -0.286545682151E+02    0.13290E-07   -0.22726E-06   600   0.121E-02
Co-Co:CoDAV:  19    -0.877854402498E+01    0.92532E-06   -0.67901E-06   728   0.242E-02
Co-Co:Co-CoDAV:   4     0.111011868905E+02    0.24257E-06   -0.44824E-07   816   0.407E-03
Ga:DAV:   2    -0.205724706294E+02    0.82737E-08   -0.24078E-08   496   0.515E-04
Ga-Ga:DAV:   5     0.266245444337E+02   -0.14403E-06   -0.16621E-08   520   0.763E-04
Ga:GaDAV:   2    -0.227030026524E+02    0.48626E-07   -0.50003E-08   448   0.957E-04
Ga:-GaDAV:   2    -0.227030025617E+02    0.49884E-07   -0.51705E-08   448   0.974E-04
Ga-Ga:GaDAV:   6     0.244880990997E+02   -0.67309E-06   -0.32418E-07   432   0.384E-03
Ga-Ga:Ga-GaDAV:   4     0.716938838005E+02   -0.18026E-06   -0.88077E-07   496   0.651E-03
I:DAV:   2    -0.130382420125E+02    0.27185E-07   -0.92155E-08   552   0.157E-03
I-I:DAV:   4     0.215840287677E+03    0.59218E-07   -0.32744E-07   576   0.322E-03
I:IDAV:   5    -0.763355670417E+01    0.11797E-06   -0.61051E-08   408   0.167E-03
I:-IDAV:   8    -0.763355625806E+01    0.16559E-06   -0.20277E-07   496   0.224E-03
I-I:IDAV:   5     0.221239600840E+03    0.63141E-06   -0.14049E-06   840   0.422E-03
I-I:I-IDAV:   4     0.450124445849E+03    0.12862E-07   -0.40592E-07   616   0.287E-03
N:DAV:   6    -0.213536543848E+02   -0.20021E-06   -0.41114E-07   496   0.328E-03
N-N:DAV:   6    -0.292342264345E+02   -0.99581E-07   -0.14556E-08   528   0.100E-03
N:NDAV:   6    -0.242564939157E+02   -0.23690E-06   -0.84226E-07   448   0.585E-03
N:-NDAV:   6    -0.242564941735E+02   -0.47765E-06   -0.57456E-07   496   0.496E-03
N-N:NDAV:  44    -0.321781677648E+02    0.29851E-06   -0.29088E-07   400   0.313E-03
N-N:N-NDAV:   4    -0.400261121969E+02    0.24405E-06   -0.13228E-06   720   0.632E-03
Os_pv:DAV:   7    -0.270757588015E+02   -0.34316E-06   -0.86941E-08   536   0.334E-03
Os_pv-Os_pv:DAV:   4     0.133814330333E+03   -0.68594E-06   -0.74197E-07   728   0.535E-03
Os_pv:Os_pvDAV:   8    -0.357083162407E+02   -0.12662E-06   -0.10771E-07   672   0.287E-03
Os_pv:-Os_pvDAV:   6    -0.357083202306E+02    0.64436E-06   -0.15204E-06   824   0.776E-03
Os_pv-Os_pv:Os_pvDAV:  32     0.125162859264E+03   -0.69784E-06   -0.28147E-07   736   0.209E-03
Os_pv-Os_pv:Os_pv-Os_pvDAV:   7     0.286070155467E+03   -0.34527E-06   -0.53925E-07   936   0.486E-03
Ta_pv:DAV:   6    -0.269698915103E+02   -0.50851E-06   -0.79165E-08   552   0.205E-03
Ta_pv-Ta_pv:DAV: 100     0.872096672069E+02    0.15636E+01   -0.29423E+00   976   0.340E+00
Ta_pv:Ta_pvDAV:   6    -0.354983891480E+02    0.13672E-06   -0.13134E-07   680   0.212E-03
Ta_pv:-Ta_pvDAV:   5    -0.354983909316E+02   -0.65688E-06   -0.11582E-06   744   0.590E-03
Ta_pv-Ta_pv:Ta_pvDAV:   6     0.901410643422E+02    0.97774E-06   -0.58555E-07   552   0.326E-03
Ta_pv-Ta_pv:Ta_pv-Ta_pvDAV:   4     0.215796979272E+03    0.15296E-06   -0.19677E-07   736   0.241E-03
W:DAV:   5    -0.282738128375E+02   -0.62948E-06   -0.85669E-08   576   0.219E-03
W-W:DAV:   2     0.153010420342E+02    0.99185E-06   -0.18784E-06   528   0.703E-03
W:WDAV:   5    -0.381053809981E+02   -0.21903E-06   -0.10980E-07   544   0.270E-03
W:-WDAV:   4    -0.381053812222E+02   -0.73933E-06   -0.26918E-07   448   0.433E-03
W-W:WDAV:   5     0.546413462775E+01    0.59127E-07   -0.51631E-07   688   0.382E-03
W-W:W-WDAV:   4     0.490438940998E+02    0.94306E-06   -0.21748E-06   776   0.613E-03
B:DAV:   4    -0.217326236650E+02   -0.14553E-06   -0.40220E-07   552   0.413E-03
B-B:DAV:   5    -0.265577373266E+02   -0.18210E-06   -0.54159E-08   464   0.146E-03
B:BDAV:   7    -0.250235113449E+02   -0.82875E-07   -0.90685E-08   512   0.168E-03
B:-BDAV:  12    -0.250235113711E+02   -0.10669E-06   -0.20226E-08   496   0.963E-04
B-B:BDAV:  11    -0.298484984528E+02    0.29248E-06   -0.39509E-07   512   0.329E-03
B-B:B-BDAV:   4    -0.346734087373E+02   -0.56877E-06   -0.74411E-07   520   0.525E-03
Cr:DAV:   5    -0.256109823431E+02    0.23599E-06   -0.18035E-07   528   0.309E-03
Cr-Cr:DAV:   8    -0.219987430008E+02   -0.60186E-06   -0.95549E-08   416   0.313E-03
Cr:CrDAV:   5    -0.327805129569E+02   -0.18240E-06   -0.79830E-07   320   0.501E-03
Cr:-CrDAV:  16    -0.327805123093E+02    0.86956E-06   -0.16646E-07   264   0.226E-03
Cr-Cr:CrDAV:  40    -0.291682711053E+02    0.72500E-06   -0.78838E-07   752   0.283E-03
Cr-Cr:Cr-CrDAV:   5    -0.255560256183E+02   -0.19356E-06   -0.35565E-07   616   0.472E-03
Ga_d:DAV:   2    -0.207153887432E+02    0.39020E-06   -0.98658E-07   472   0.761E-03
Ga_d-Ga_d:DAV:   2     0.270685638896E+02   -0.41079E-06   -0.10703E-06   632   0.888E-03
Ga_d:Ga_dDAV:   3    -0.229893534178E+02    0.56842E-06   -0.19639E-06   688   0.655E-03
Ga_d:-Ga_dDAV:   3    -0.229893488985E+02    0.58997E-06   -0.20562E-06   664   0.676E-03
Ga_d-Ga_d:Ga_dDAV:   2     0.247873906007E+02    0.63697E-07   -0.12559E-07   904   0.101E-02
Ga_d-Ga_d:Ga_d-Ga_dDAV:   4     0.725804233937E+02   -0.86935E-07   -0.10098E-07   960   0.185E-03
In:DAV:   6    -0.181115467930E+02    0.80097E-06   -0.11318E-07   592   0.135E-03
In-In:DAV:   2     0.635874758649E+02   -0.76944E-08   -0.12028E-08   568   0.436E-04
In:InDAV:   4    -0.177820614515E+02    0.19046E-06   -0.78933E-07   496   0.512E-03
In:-InDAV:   6    -0.177820611737E+02    0.34011E-06   -0.62431E-08   448   0.148E-03
In-In:InDAV:   7     0.639159687522E+02    0.38357E-06   -0.13005E-06   584   0.388E-03
In-In:In-InDAV:   2     0.145615869841E+03   -0.31225E-07   -0.36298E-06   592   0.609E-03
Na:DAV:   7    -0.179576513083E+02   -0.41594E-06   -0.10611E-07   208   0.220E-03
Na-Na:DAV:   4    -0.903996106578E+01   -0.51748E-06   -0.18791E-07   560   0.181E-03
Na:NaDAV:   4    -0.174740773558E+02    0.92216E-07   -0.25550E-07   496   0.178E-03
Na:-NaDAV:   4    -0.174740778251E+02    0.91829E-07   -0.26282E-07   528   0.179E-03
Na-Na:NaDAV:   5    -0.856156377322E+01    0.15158E-06   -0.94255E-08   568   0.129E-03
Na-Na:Na-NaDAV:  10     0.361215867239E+00   -0.19772E-08   -0.16512E-08   504   0.653E-04
P:DAV:  16    -0.228259355877E+02    0.67985E-06   -0.11971E-08   560   0.679E-04
P-P:DAV:  59     0.115603174116E+02   -0.63316E-06   -0.11758E-07   520   0.924E-04
P:PDAV:   2    -0.272103646153E+02    0.75290E-06   -0.21139E-06   464   0.719E-03
P:-PDAV:   6    -0.272103622915E+02    0.25588E-06   -0.17683E-07   456   0.208E-03
P-P:PDAV:  11     0.716877665995E+01   -0.92815E-06   -0.22637E-07   480   0.198E-03
P-P:P-PDAV:   7     0.415628276880E+02    0.96102E-07   -0.50860E-07   664   0.408E-03
Re_pv:DAV:  10    -0.281368146679E+02    0.28477E-06   -0.92796E-08   528   0.645E-03
Re_pv-Re_pv:DAV:   4     0.125586891029E+03   -0.21499E-06   -0.62795E-07   728   0.108E-02
Re_pv:Re_pvDAV:   5    -0.378313631295E+02   -0.57299E-06   -0.47663E-07   640   0.177E-02
Re_pv:-Re_pvDAV:   2    -0.378313640052E+02   -0.37999E-06   -0.53383E-07   728   0.108E-02
Re_pv-Re_pv:Re_pvDAV:  10     0.115878661287E+03    0.30406E-07   -0.37320E-07   800   0.117E-02
Re_pv-Re_pv:Re_pv-Re_pvDAV:   4     0.269615170253E+03    0.40601E-07   -0.63188E-07  1072   0.141E-02
Tb_3:DAV:   2    -0.183635433343E+02    0.43711E-06   -0.26397E-06   560   0.647E-03
Tb_3-Tb_3:DAV:  11     0.121440960237E+03   -0.87577E-06   -0.32208E-07   696   0.265E-03
Tb_3:Tb_3DAV:   2    -0.182852547168E+02    0.78035E-09   -0.47863E-07   704   0.253E-03
Tb_3:-Tb_3DAV:   2    -0.182852565488E+02    0.11236E-07   -0.84695E-07   704   0.301E-03
Tb_3-Tb_3:Tb_3DAV:  17     0.121517611459E+03   -0.76484E-06   -0.67439E-06   816   0.119E-02
Tb_3-Tb_3:Tb_3-Tb_3DAV:   6     0.261323265799E+03   -0.74830E-06   -0.34339E-07   784   0.348E-03
W_pv:DAV:   4    -0.281077153650E+02   -0.12002E-06   -0.28685E-08   488   0.132E-03
W_pv-W_pv:DAV:   7     0.116314879201E+03   -0.52184E-07   -0.12204E-06   760   0.108E-02
W_pv:W_pvDAV:   5    -0.377732469691E+02    0.26472E-07   -0.27847E-08   640   0.140E-03
W_pv:-W_pvDAV:   4    -0.377732473586E+02    0.81437E-06   -0.20837E-07   704   0.347E-03
W_pv-W_pv:W_pvDAV:   7     0.106644660498E+03    0.58776E-06   -0.22204E-06  1000   0.926E-03
W_pv-W_pv:W_pv-W_pvDAV:   2     0.251071523049E+03    0.93304E-06   -0.43468E-06  1096   0.106E-02
Ba_sv:DAV:   4    -0.101743862380E+02    0.45405E-06   -0.17577E-06   616   0.874E-03
Ba_sv-Ba_sv:DAV: 100    -0.714252990026E+03   -0.28415E+01   -0.18132E-01  1176   0.204E+00
Ba_sv:Ba_svDAV:   5    -0.190727243237E+01    0.79912E-06   -0.28623E-07   696   0.288E-03
Ba_sv:-Ba_svDAV:   5    -0.190727205980E+01    0.55751E-06   -0.20786E-07   680   0.251E-03
Ba_sv-Ba_sv:Ba_svDAV:   9     0.239247124659E+03    0.20263E-06   -0.92901E-08   568   0.141E-03
Ba_sv-Ba_sv:Ba_sv-Ba_svDAV:   6     0.480401535153E+03   -0.54921E-06   -0.32113E-06   976   0.972E-03
Cr_pv:DAV: 100    -0.288378664740E+03    0.12855E+02   -0.20539E-02   816   0.100E+00
Cr_pv-Cr_pv:DAV:   7    -0.146599805347E+01   -0.17729E-06   -0.96650E-08   672   0.363E-03
Cr_pv:Cr_pvDAV:  24    -0.330311268757E+02   -0.50603E-06   -0.63158E-08   608   0.232E-03
Cr_pv:-Cr_pvDAV:  10    -0.330311241042E+02    0.36940E-07   -0.59176E-08   648   0.385E-03
Cr_pv-Cr_pv:Cr_pvDAV:  11    -0.876104054525E+01   -0.33849E-06   -0.97072E-07   752   0.178E-02
Cr_pv-Cr_pv:Cr_pv-Cr_pvDAV:   4     0.155092722647E+02    0.71872E-07   -0.12736E-06  1184   0.136E-02
Ga_h:DAV:   2    -0.205908578099E+02    0.25811E-06   -0.63751E-07   520   0.712E-03
Ga_h-Ga_h:DAV:   4     0.330040551162E+02   -0.87949E-06   -0.34628E-07   696   0.481E-03
Ga_h:Ga_hDAV:   2    -0.227402412946E+02    0.12689E-06   -0.30547E-07   632   0.541E-03
Ga_h:-Ga_hDAV:   2    -0.227402312837E+02    0.10480E-07   -0.73457E-08   576   0.233E-03
Ga_h-Ga_h:Ga_hDAV:   4     0.308485939271E+02    0.76865E-07   -0.12709E-07   816   0.385E-03
Ga_h-Ga_h:Ga_h-Ga_hDAV:   4     0.844503237138E+02   -0.62314E-06   -0.44359E-07  1040   0.459E-03
In_d:DAV:   4    -0.181535251086E+02   -0.31818E-06   -0.36715E-07   488   0.373E-03
In_d-In_d:DAV:  23     0.863564841920E+02    0.29268E-07   -0.63017E-08   728   0.211E-03
In_d:In_dDAV:  10    -0.178656347021E+02   -0.22870E-06   -0.15089E-07   608   0.240E-03
In_d:-In_dDAV:   7    -0.178649853506E+02   -0.10160E-06   -0.29010E-07   592   0.446E-03
In_d-In_d:In_dDAV:   8     0.866462688836E+02   -0.44586E-06   -0.38799E-06   992   0.126E-02
In_d-In_d:In_d-In_dDAV:  31     0.191158446040E+03   -0.79084E-06   -0.91284E-07  1104   0.213E-03
Na_pv:DAV:   6    -0.179616483115E+02   -0.52595E-06   -0.20957E-07   504   0.215E-03
Na_pv-Na_pv:DAV:  21    -0.178771871277E+01   -0.80267E-06   -0.11616E-08   456   0.517E-04
Na_pv:Na_pvDAV:   3    -0.174822088909E+02    0.60235E-06   -0.13662E-06   472   0.317E-03
Na_pv:-Na_pvDAV:   3    -0.174822061169E+02    0.65114E-06   -0.15158E-06   448   0.327E-03
Na_pv-Na_pv:Na_pvDAV:  10    -0.131102855636E+01    0.48763E-08   -0.57182E-07   648   0.315E-03
Na_pv-Na_pv:Na_pv-Na_pvDAV:  26     0.148658065764E+02   -0.18296E-06   -0.16574E-08   536   0.512E-04
Pa:DAV:   3    -0.229190487701E+02    0.50587E-06   -0.41342E-06   600   0.111E-02
Pa-Pa:DAV:  20     0.188997455409E+03   -0.15167E-06   -0.27981E-08   680   0.173E-03
Pa:PaDAV:   4    -0.273962630431E+02    0.31384E-06   -0.13941E-06   736   0.100E-02
Pa:-PaDAV:   4    -0.273962628280E+02    0.29535E-06   -0.29659E-06   896   0.137E-02
Pa-Pa:PaDAV:  10     0.184518450726E+03    0.53387E-06   -0.17215E-06  1024   0.175E-02
Pa-Pa:Pa-PaDAV:  10     0.396436419554E+03    0.93045E-07   -0.18959E-07   880   0.354E-03
Rh:DAV:   6    -0.238953745889E+02    0.50994E-06   -0.14430E-07   512   0.343E-03
Rh-Rh:DAV:   5     0.256812868456E+02   -0.50857E-07   -0.69325E-08   680   0.193E-03
Rh:RhDAV:   6    -0.293469805510E+02    0.66974E-06   -0.12213E-07   632   0.262E-03
