what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354569044286
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354569105284
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354569107486
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354569112345
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1354569117881
activated,editor,org.python.pydev,1.5.6.2010033101,"org.python.pydev.editor.PythonEditor",1354569124524
activated,editor,org.python.pydev,1.5.6.2010033101,"org.python.pydev.editor.PythonEditor",1354569128728
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354569132028
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354569143910
activated,editor,org.python.pydev,1.5.6.2010033101,"org.python.pydev.editor.PythonEditor",1354569148807
activated,editor,org.python.pydev,1.5.6.2010033101,"org.python.pydev.editor.PythonEditor",1354569154740
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354569155805
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354569166029
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1354569170157
activated,editor,org.python.pydev,1.5.6.2010033101,"org.python.pydev.editor.PythonEditor",1354569174849
activated,editor,org.python.pydev,1.5.6.2010033101,"org.python.pydev.editor.PythonEditor",1354569179701
activated,editor,org.python.pydev,1.5.6.2010033101,"org.python.pydev.editor.PythonEditor",1354569188883
activated,editor,org.python.pydev,1.5.6.2010033101,"org.python.pydev.editor.PythonEditor",1354569204140
activated,editor,org.python.pydev,1.5.6.2010033101,"org.python.pydev.editor.PythonEditor",1354569205262
activated,editor,org.python.pydev,1.5.6.2010033101,"org.python.pydev.editor.PythonEditor",1354569207623
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354569235444
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354569277484
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1354569627751
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1354569649904
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1354569654014
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1354569664013
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1354569665859
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1354569667411
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354569674533
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.DebugLast",1354569679931
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354569680336
activated,editor,org.python.pydev,1.5.6.2010033101,"org.python.pydev.editor.PythonEditor",1354569683433
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.refresh",1354569684781
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354569687081
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354569688300
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1354569691109
activated,editor,org.python.pydev,1.5.6.2010033101,"org.python.pydev.editor.PythonEditor",1354569708542
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.DebugLast",1354569710737
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1354569716281
activated,editor,org.python.pydev,1.5.6.2010033101,"org.python.pydev.editor.PythonEditor",1354569746310
activated,editor,org.python.pydev,1.5.6.2010033101,"org.python.pydev.editor.PythonEditor",1354569747837
activated,editor,org.python.pydev,1.5.6.2010033101,"org.python.pydev.editor.PythonEditor",1354569749602
activated,editor,org.python.pydev,1.5.6.2010033101,"org.python.pydev.editor.PythonEditor",1354569751501
activated,editor,org.python.pydev,1.5.6.2010033101,"org.python.pydev.editor.PythonEditor",1354569760745
activated,editor,org.python.pydev,1.5.6.2010033101,"org.python.pydev.editor.PythonEditor",1354569770932
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1354569794721
activated,editor,org.python.pydev,1.5.6.2010033101,"org.python.pydev.editor.PythonEditor",1354569796123
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.DebugLast",1354569798184
activated,editor,org.python.pydev,1.5.6.2010033101,"org.python.pydev.editor.PythonEditor",1354569805828
activated,editor,org.python.pydev,1.5.6.2010033101,"org.python.pydev.editor.PythonEditor",1354569808534
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.RunLast",1354569815568
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1354569818183
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354569827987
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354569850071
activated,editor,org.python.pydev,1.5.6.2010033101,"org.python.pydev.editor.PythonEditor",1354569850466
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.DebugLast",1354569852607
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354569865335
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354569882181
activated,editor,org.python.pydev,1.5.6.2010033101,"org.python.pydev.editor.PythonEditor",1354569938891
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1354569942637
activated,editor,org.python.pydev,1.5.6.2010033101,"org.python.pydev.editor.PythonEditor",1354569945624
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1354569948060
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.DebugLast",1354569952991
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354569963331
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354569990855
activated,editor,org.python.pydev,1.5.6.2010033101,"org.python.pydev.editor.PythonEditor",1354570008082
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354570019326
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354570041496
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1354570051822
activated,editor,org.python.pydev,1.5.6.2010033101,"org.python.pydev.editor.PythonEditor",1354570053362
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.findReplace",1354570054932
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354570055285
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354570060459
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1354570065066
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1354570066726
activated,editor,org.python.pydev,1.5.6.2010033101,"org.python.pydev.editor.PythonEditor",1354570068514
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.refresh",1354570069713
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354570072172
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.DebugLast",1354570076918
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354570077188
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354570082973
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354570084413
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354570085737
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354570167870
activated,editor,org.python.pydev,1.5.6.2010033101,"org.python.pydev.editor.PythonEditor",1354570174593
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354570208722
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354570355528
activated,editor,org.python.pydev,1.5.6.2010033101,"org.python.pydev.editor.PythonEditor",1354570374365
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.findReplace",1354570376528
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354570376668
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354570385584
activated,editor,org.python.pydev,1.5.6.2010033101,"org.python.pydev.editor.PythonEditor",1354570404205
activated,editor,org.python.pydev,1.5.6.2010033101,"org.python.pydev.editor.PythonEditor",1354570405808
activated,editor,org.python.pydev,1.5.6.2010033101,"org.python.pydev.editor.PythonEditor",1354570412764
activated,editor,org.python.pydev,1.5.6.2010033101,"org.python.pydev.editor.PythonEditor",1354570417563
activated,editor,org.python.pydev,1.5.6.2010033101,"org.python.pydev.editor.PythonEditor",1354570420474
activated,editor,org.python.pydev,1.5.6.2010033101,"org.python.pydev.editor.PythonEditor",1354570421954
executed,command,org.python.pydev,1.5.6.2010033101,"org.python.pydev.editor.actions.togglecomment",1354570441604
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.refresh",1354570446048
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.refresh",1354570448956
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.DebugLast",1354570450115
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354570452569
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354570454082
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1354570480580
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1354570482011
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.DebugLast",1354570486762
activated,editor,org.python.pydev,1.5.6.2010033101,"org.python.pydev.editor.PythonEditor",1354570494576
activated,editor,org.python.pydev,1.5.6.2010033101,"org.python.pydev.editor.PythonEditor",1354570510886
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1354570516282
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1354570516705
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1354570519131
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1354570521160
activated,editor,org.python.pydev,1.5.6.2010033101,"org.python.pydev.editor.PythonEditor",1354570524555
activated,editor,org.python.pydev,1.5.6.2010033101,"org.python.pydev.editor.PythonEditor",1354570528194
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1354570532474
activated,editor,org.python.pydev,1.5.6.2010033101,"org.python.pydev.editor.PythonEditor",1354570533462
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1354570534862
activated,editor,org.python.pydev,1.5.6.2010033101,"org.python.pydev.editor.PythonEditor",1354570539047
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1354570578883
activated,editor,org.python.pydev,1.5.6.2010033101,"org.python.pydev.editor.PythonEditor",1354570580023
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1354570581383
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.shiftLeft",1354570612281
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.shiftLeft",1354570633763
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.shiftLeft",1354570646883
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.shiftLeft",1354570657806
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1354570660505
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.shiftLeft",1354570664715
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1354570675591
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354570680444
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.DebugLast",1354570683274
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354570683551
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354571217963
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354571285075
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1354571298001
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1354571312664
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1354571317786
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1354571340588
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1354571341922
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1354571344587
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1354571355656
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1354571358118
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1354571364912
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1354571365575
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1354571377198
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1354571418375
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354571424048
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354571440208
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1354571442923
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1354571450222
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354571468168
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354571476711
activated,editor,org.python.pydev,1.5.6.2010033101,"org.python.pydev.editor.PythonEditor",1354571478593
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1354571484522
activated,editor,org.python.pydev,1.5.6.2010033101,"org.python.pydev.editor.PythonEditor",1354571484997
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1354571490227
activated,editor,org.python.pydev,1.5.6.2010033101,"org.python.pydev.editor.PythonEditor",1354571589092
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1354571599609
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354571600606
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354571602534
activated,editor,org.python.pydev,1.5.6.2010033101,"org.python.pydev.editor.PythonEditor",1354571611015
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1354571613885
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1354571657704
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1354571671988
activated,editor,org.python.pydev,1.5.6.2010033101,"org.python.pydev.editor.PythonEditor",1354571674901
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1354571681733
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.shiftRight",1354571690285
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1354571708625
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1354571709566
activated,editor,org.python.pydev,1.5.6.2010033101,"org.python.pydev.editor.PythonEditor",1354571714888
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1354571731211
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1354571732468
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.shiftLeft",1354571750638
activated,editor,org.python.pydev,1.5.6.2010033101,"org.python.pydev.editor.PythonEditor",1354571758903
activated,editor,org.python.pydev,1.5.6.2010033101,"org.python.pydev.editor.PythonEditor",1354571764678
activated,editor,org.python.pydev,1.5.6.2010033101,"org.python.pydev.editor.PythonEditor",1354571767125
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1354571774221
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.DebugLast",1354571790391
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.DebugLast",1354571799648
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1354571803237
activated,editor,org.python.pydev,1.5.6.2010033101,"org.python.pydev.editor.PythonEditor",1354571822950
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1354571823707
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1354571825417
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.DebugLast",1354571828895
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.DebugLast",1354571843054
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1354571848889
activated,editor,org.python.pydev,1.5.6.2010033101,"org.python.pydev.editor.PythonEditor",1354571849246
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1354571849457
activated,editor,org.python.pydev,1.5.6.2010033101,"org.python.pydev.editor.PythonEditor",1354571851720
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354571880236
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354571909996
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354571912513
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354571913549
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354571914625
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354571996275
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354571998654
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354572040581
activated,editor,org.python.pydev,1.5.6.2010033101,"org.python.pydev.editor.PythonEditor",1354572040844
activated,editor,org.python.pydev,1.5.6.2010033101,"org.python.pydev.editor.PythonEditor",1354572041869
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.DebugLast",1354572046085
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1354572053918
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1354572055035
activated,editor,org.python.pydev,1.5.6.2010033101,"org.python.pydev.editor.PythonEditor",1354572061945
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354572065300
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354572138685
activated,editor,org.python.pydev,1.5.6.2010033101,"org.python.pydev.editor.PythonEditor",1354572146954
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.DebugLast",1354572157224
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1354572163173
activated,editor,org.python.pydev,1.5.6.2010033101,"org.python.pydev.editor.PythonEditor",1354572176376
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.DebugLast",1354572177252
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1354572184344
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354572195434
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354572213939
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354572217982
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354572248983
no handler,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.refresh",1354572251239
activated,editor,org.python.pydev,1.5.6.2010033101,"org.python.pydev.editor.PythonEditor",1354572253911
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.DebugLast",1354572254307
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1354572255871
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354572272272
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354572279380
activated,editor,org.python.pydev,1.5.6.2010033101,"org.python.pydev.editor.PythonEditor",1354572283339
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1354572284122
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.DebugLast",1354572288051
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1354572292509
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354572303395
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354572360837
activated,editor,org.python.pydev,1.5.6.2010033101,"org.python.pydev.editor.PythonEditor",1354572367098
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1354572367924
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354572369553
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354572442151
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1354572455439
activated,editor,org.python.pydev,1.5.6.2010033101,"org.python.pydev.editor.PythonEditor",1354572457083
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1354572467548
